Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.25-88-49171-17,192.168.10.25,49171,192.168.10.3,88,17,7/7/2017 9:01,342,2,2,344,396.0,172,172,172.0,0.0,198,198,198.0,0.0,2163742.69,11695.90643,114.0,191.3922673,335.0,3,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,5847.953216,5847.953216,172,198,182.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,228.0,172.0,198.0,64,0,0,0,0,0,0,2,344,2,396,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49172-17,192.168.10.25,49172,192.168.10.3,88,17,7/7/2017 9:01,638,2,2,506,2856.0,253,253,253.0,0.0,1428,1428,1428.0,0.0,5269592.476,6269.592476,212.6666667,362.2876389,631.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,3134.796238,3134.796238,253,1428,723.0,643.5740051,414187.5,0,0,0,0,0,0,0,0,1,903.75,253.0,1428.0,64,0,0,0,0,0,0,2,506,2,2856,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49174-17,192.168.10.25,49174,192.168.10.3,88,17,7/7/2017 9:01,263,2,2,2672,170.0,1336,1336,1336.0,0.0,85,85,85.0,0.0,10800000.0,15209.12548,87.66666667,144.9149176,255.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,7604.562738,7604.562738,85,1336,835.6,685.2009194,469500.3,0,0,0,0,0,0,0,0,1,1044.5,1336.0,85.0,64,0,0,0,0,0,0,2,2672,2,170,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-389-49168-17,192.168.10.25,49168,192.168.10.3,389,17,7/7/2017 9:01,115,2,2,188,326.0,94,94,94.0,0.0,163,163,163.0,0.0,4469565.217,34782.6087,38.33333333,59.46707773,107.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,17391.30435,17391.30435,94,163,121.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,152.0,94.0,163.0,64,0,0,0,0,0,0,2,188,2,326,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49165-17,192.168.10.25,49165,192.168.10.3,88,17,7/7/2017 9:01,711,2,2,508,2856.0,254,254,254.0,0.0,1428,1428,1428.0,0.0,4731364.276,5625.879044,237.0,329.0896534,617.0,47,47.0,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,64,2812.939522,2812.939522,254,1428,723.6,643.0262825,413482.8,0,0,0,0,0,0,0,0,1,904.5,254.0,1428.0,64,0,0,0,0,0,0,2,508,2,2856,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49164-17,192.168.10.25,49164,192.168.10.3,88,17,7/7/2017 9:01,416,2,2,344,396.0,172,172,172.0,0.0,198,198,198.0,0.0,1778846.154,9615.384615,138.6666667,157.9060902,321.0,47,47.0,47.0,0.0,47.0,47.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,4807.692308,4807.692308,172,198,182.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,228.0,172.0,198.0,64,0,0,0,0,0,0,2,344,2,396,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49167-17,192.168.10.25,49167,192.168.10.3,88,17,7/7/2017 9:01,270,2,2,2672,170.0,1336,1336,1336.0,0.0,85,85,85.0,0.0,10500000.0,14814.81481,90.0,148.9563695,262.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,7407.407407,7407.407407,85,1336,835.6,685.2009194,469500.3,0,0,0,0,0,0,0,0,1,1044.5,1336.0,85.0,64,0,0,0,0,0,0,2,2672,2,170,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49166-17,192.168.10.25,49166,192.168.10.3,88,17,7/7/2017 9:01,275,2,2,2692,192.0,1346,1346,1346.0,0.0,96,96,96.0,0.0,10500000.0,14545.45455,91.66666667,151.8431208,267.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,7272.727273,7272.727273,96,1346,846.0,684.6531969,468750.0,0,0,0,0,0,0,0,0,1,1057.5,1346.0,96.0,64,0,0,0,0,0,0,2,2692,2,192,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49169-17,192.168.10.25,49169,192.168.10.3,88,17,7/7/2017 9:01,250,2,2,2692,192.0,1346,1346,1346.0,0.0,96,96,96.0,0.0,11500000.0,16000.0,83.33333333,139.1414149,244.0,3,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,8000.0,8000.0,96,1346,846.0,684.6531969,468750.0,0,0,0,0,0,0,0,0,1,1057.5,1346.0,96.0,64,0,0,0,0,0,0,2,2692,2,192,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49180-17,192.168.10.25,49180,192.168.10.3,88,17,7/7/2017 9:01,611,2,2,504,2828.0,252,252,252.0,0.0,1414,1414,1414.0,0.0,5453355.155,6546.644845,203.6666667,346.6991972,604.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,3273.322422,3273.322422,252,1414,716.8,636.4536118,405073.2,0,0,0,0,0,0,0,0,1,896.0,252.0,1414.0,64,0,0,0,0,0,0,2,504,2,2828,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49182-17,192.168.10.25,49182,192.168.10.3,88,17,7/7/2017 9:01,796,2,2,2632,2612.0,1316,1316,1316.0,0.0,1306,1306,1306.0,0.0,6587939.698,5025.125628,265.3333333,452.642611,788.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,2512.562814,2512.562814,1306,1316,1312.0,5.477225575,30.0,0,0,0,0,0,0,0,0,1,1640.0,1316.0,1306.0,64,0,0,0,0,0,0,2,2632,2,2612,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49181-17,192.168.10.25,49181,192.168.10.3,88,17,7/7/2017 9:01,626,2,2,472,2668.0,236,236,236.0,0.0,1334,1334,1334.0,0.0,5015974.441,6389.776358,208.6666667,354.4930653,618.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,3194.888179,3194.888179,236,1334,675.2,601.3993681,361681.2,0,0,0,0,0,0,0,0,1,844.0,236.0,1334.0,64,0,0,0,0,0,0,2,472,2,2668,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49175-17,192.168.10.25,49175,192.168.10.3,88,17,7/7/2017 9:01,761,2,2,472,2668.0,236,236,236.0,0.0,1334,1334,1334.0,0.0,4126149.803,5256.241787,253.6666667,433.3016655,754.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,2628.120894,2628.120894,236,1334,675.2,601.3993681,361681.2,0,0,0,0,0,0,0,0,1,844.0,236.0,1334.0,64,0,0,0,0,0,0,2,472,2,2668,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49177-17,192.168.10.25,49177,192.168.10.3,88,17,7/7/2017 9:01,625,2,2,472,2668.0,236,236,236.0,0.0,1334,1334,1334.0,0.0,5024000.0,6400.0,208.3333333,354.7820927,618.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,3200.0,3200.0,236,1334,675.2,601.3993681,361681.2,0,0,0,0,0,0,0,0,1,844.0,236.0,1334.0,64,0,0,0,0,0,0,2,472,2,2668,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49176-17,192.168.10.25,49176,192.168.10.3,88,17,7/7/2017 9:01,809,2,2,2632,2612.0,1316,1316,1316.0,0.0,1306,1306,1306.0,0.0,6482076.638,4944.375773,269.6666667,461.0144611,802.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,2472.187886,2472.187886,1306,1316,1312.0,5.477225575,30.0,0,0,0,0,0,0,0,0,1,1640.0,1316.0,1306.0,64,0,0,0,0,0,0,2,2632,2,2612,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49179-17,192.168.10.25,49179,192.168.10.3,88,17,7/7/2017 9:01,357,2,2,340,360.0,170,170,170.0,0.0,180,180,180.0,0.0,1960784.314,11204.48179,119.0,199.1858429,349.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,5602.240896,5602.240896,170,180,174.0,5.477225575,30.0,0,0,0,0,0,0,0,0,1,217.5,170.0,180.0,64,0,0,0,0,0,0,2,340,2,360,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-88-49178-17,192.168.10.25,49178,192.168.10.3,88,17,7/7/2017 9:01,804,2,2,2632,2612.0,1316,1316,1316.0,0.0,1306,1306,1306.0,0.0,6522388.06,4975.124378,268.0,458.1277115,797.0,3,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,2487.562189,2487.562189,1306,1316,1312.0,5.477225575,30.0,0,0,0,0,0,0,0,0,1,1640.0,1316.0,1306.0,64,0,0,0,0,0,0,2,2632,2,2612,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-389-49161-6,192.168.10.25,49161,192.168.10.3,389,6,7/7/2017 9:01,7075886,38,21,5594,13014.0,1309,0,147.2105263,306.3353716,2910,0,619.7142857,782.9471338,2629.776681,8.338178427,121998.0345,921565.7762,7019351.0,1,7075768.0,191236.973,1153728.913,7019351.0,1.0,7075845.0,353792.25,1568990.284,7019622.0,3.0,0,0,0,0,1240,664,5.370352207,2.96782622,0,2910,310.1333333,565.2320797,319487.304,0,0,0,1,0,0,0,0,0,315.3898305,147.2105263,619.7142857,1240,0,0,0,0,0,0,38,5594,21,13014,65535,0,18,32,56414.0,0.0,56414.0,56414.0,7019351.0,0.0,7019351.0,7019351.0,BENIGN
192.168.10.3-192.168.10.25-88-49183-17,192.168.10.25,49183,192.168.10.3,88,17,7/7/2017 9:01,775,2,2,2660,2732.0,1330,1330,1330.0,0.0,1366,1366,1366.0,0.0,6957419.355,5161.290323,258.3333333,440.5182554,767.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,2580.645161,2580.645161,1330,1366,1344.4,19.71801207,388.8,0,0,0,0,0,0,0,0,1,1680.5,1330.0,1366.0,64,0,0,0,0,0,0,2,2660,2,2732,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-3268-49160-6,192.168.10.25,49160,192.168.10.3,3268,6,7/7/2017 9:01,7109874,22,13,2994,6356.0,1309,0,136.0909091,380.4677458,2910,0,488.9230769,897.6077894,1315.072532,4.922731401,209113.9412,1217501.809,7099505.0,1,7109801.0,338561.9524,1549127.455,7099505.0,1.0,7109830.0,592485.8333,2049214.493,7099612.0,3.0,0,0,0,0,728,408,3.094288309,1.828443092,0,2910,259.7222222,627.8060488,394140.4349,0,0,0,1,0,0,0,0,0,267.1428571,136.0909091,488.9230769,728,0,0,0,0,0,0,22,2994,13,6356,65535,0,10,32,10293.0,0.0,10293.0,10293.0,7099505.0,0.0,7099505.0,7099505.0,BENIGN
192.168.10.51-91.189.89.144-35479-80-6,192.168.10.51,35479,91.189.89.144,80,6,7/7/2017 9:01,5194578,5,5,72,651.0,72,0,14.4,32.19937888,646,0,130.2,288.349094,139.1835872,1.925084194,577175.3333,1660884.211,5004866.0,4,189712.0,47428.0,54663.58847,94828.0,4.0,5099807.0,1274951.75,2487032.853,5004913.0,4.0,0,0,0,0,168,168,0.962542097,0.962542097,0,646,65.72727273,193.650247,37500.41818,0,0,0,1,0,0,0,0,1,72.3,14.4,130.2,168,0,0,0,0,0,0,5,72,5,651,29200,114,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61986-17,192.168.10.3,61986,192.168.10.1,53,17,7/7/2017 9:01,23706,1,1,45,77.0,45,45,45.0,0.0,77,77,77.0,0.0,5146.376445,84.36682696,23706.0,0.0,23706.0,23706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,42.18341348,42.18341348,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,20,0,0,0,0,0,0,1,45,1,77,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.51-53-63628-17,192.168.10.51,63628,192.168.10.3,53,17,7/7/2017 9:01,24139,2,2,68,132.0,34,34,34.0,0.0,66,66,66.0,0.0,8285.347363,165.7069473,8046.333333,13892.50907,24088.0,3,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,82.85347363,82.85347363,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,40,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-255.255.255.255-7725-7725-17,192.168.10.14,7725,255.255.255.255,7725,17,7/7/2017 9:01,16,11,0,704,0.0,64,64,64.0,0.0,0,0,0.0,0.0,44000000.0,687500.0,1.6,1.577621275,6.0,1,16.0,1.6,1.577621275,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,687500.0,0.0,64,64,64.0,0.0,0.0,0,0,0,0,0,0,0,0,0,69.81818182,64.0,0.0,220,0,0,0,0,0,0,11,704,0,0,-1,-1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-255.255.255.255-7725-7725-17,192.168.10.5,7725,255.255.255.255,7725,17,7/7/2017 9:01,15,11,0,704,0.0,64,64,64.0,0.0,0,0,0.0,0.0,46900000.0,733333.3333,1.5,1.269295518,5.0,1,15.0,1.5,1.269295518,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,352,0,733333.3333,0.0,64,64,64.0,0.0,0.0,0,0,0,0,0,0,0,0,0,69.81818182,64.0,0.0,352,0,0,0,0,0,0,11,704,0,0,-1,-1,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.51-8612-8610-17,192.168.10.51,8610,192.168.10.255,8612,17,7/7/2017 9:01,17,11,0,198,0.0,18,18,18.0,0.0,0,0,0.0,0.0,11600000.0,647058.8235,1.7,1.567021236,6.0,1,17.0,1.7,1.567021236,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,647058.8235,0.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19.63636364,18.0,0.0,220,0,0,0,0,0,0,11,198,0,0,-1,-1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.51-8612-8611-17,192.168.10.51,8611,192.168.10.255,8612,17,7/7/2017 9:01,17,11,0,198,0.0,18,18,18.0,0.0,0,0,0.0,0.0,11600000.0,647058.8235,1.7,1.567021236,6.0,1,17.0,1.7,1.567021236,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,647058.8235,0.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19.63636364,18.0,0.0,220,0,0,0,0,0,0,11,198,0,0,-1,-1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.51-8612-8612-17,192.168.10.51,8612,192.168.10.255,8612,17,7/7/2017 9:01,17,11,0,198,0.0,18,18,18.0,0.0,0,0,0.0,0.0,11600000.0,647058.8235,1.7,1.567021236,6.0,1,17.0,1.7,1.567021236,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,647058.8235,0.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19.63636364,18.0,0.0,220,0,0,0,0,0,0,11,198,0,0,-1,-1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.51-8612-8613-17,192.168.10.51,8613,192.168.10.255,8612,17,7/7/2017 9:01,17,11,0,198,0.0,18,18,18.0,0.0,0,0,0.0,0.0,11600000.0,647058.8235,1.7,1.567021236,6.0,1,17.0,1.7,1.567021236,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,647058.8235,0.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19.63636364,18.0,0.0,220,0,0,0,0,0,0,11,198,0,0,-1,-1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.51-8612-8614-17,192.168.10.51,8614,192.168.10.255,8612,17,7/7/2017 9:01,18,11,0,198,0.0,18,18,18.0,0.0,0,0,0.0,0.0,11000000.0,611111.1111,1.8,1.87379591,7.0,1,18.0,1.8,1.87379591,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,611111.1111,0.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19.63636364,18.0,0.0,220,0,0,0,0,0,0,11,198,0,0,-1,-1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.3-137-137-17,192.168.10.3,137,192.168.10.255,137,17,7/7/2017 9:01,1520101,35,0,1750,0.0,50,50,50.0,0.0,0,0,0.0,0.0,1151.239293,23.02478585,44708.85294,181523.5591,765812.0,1,1520101.0,44708.85294,181523.5591,765812.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,844,0,23.02478585,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51.42857143,50.0,0.0,844,0,0,0,0,0,0,35,1750,0,0,-1,-1,34,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-49411-17,192.168.10.25,49411,192.168.10.3,53,17,7/7/2017 9:01,9964,4,4,238,560.0,61,58,59.5,1.732050808,142,138,140.0,2.309401077,80088.31794,802.8904055,1423.428571,3593.446482,9570.0,3,9807.0,3269.0,5656.011934,9800.0,3.0,9734.0,3244.666667,5614.731368,9728.0,3.0,0,0,0,0,80,80,401.4452027,401.4452027,58,142,95.44444444,42.30871988,1790.027778,0,0,0,0,0,0,0,0,1,107.375,59.5,140.0,80,0,0,0,0,0,0,4,238,4,560,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-55123-17,192.168.10.25,55123,192.168.10.3,53,17,7/7/2017 9:01,164,2,2,118,286.0,59,59,59.0,0.0,143,143,143.0,0.0,2463414.634,24390.2439,54.66666667,87.75724092,156.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,12195.12195,12195.12195,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59.0,143.0,40,0,0,0,0,0,0,2,118,2,286,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-65249-17,192.168.10.25,65249,192.168.10.3,53,17,7/7/2017 9:01,151,2,2,118,286.0,59,59,59.0,0.0,143,143,143.0,0.0,2675496.689,26490.06623,50.33333333,81.98373822,145.0,3,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,13245.03311,13245.03311,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59.0,143.0,40,0,0,0,0,0,0,2,118,2,286,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-61399-17,192.168.10.25,61399,192.168.10.3,53,17,7/7/2017 9:01,149,2,2,88,210.0,44,44,44.0,0.0,105,105,105.0,0.0,2000000.0,26845.63758,49.66666667,80.82903769,143.0,3,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,13422.81879,13422.81879,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44.0,105.0,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-53325-17,192.168.10.25,53325,192.168.10.3,53,17,7/7/2017 9:01,146,2,2,90,212.0,45,45,45.0,0.0,106,106,106.0,0.0,2068493.151,27397.26027,48.66666667,78.23255929,139.0,3,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,13698.63014,13698.63014,45,106,69.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,86.75,45.0,106.0,40,0,0,0,0,0,0,2,90,2,212,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-58804-17,192.168.10.25,58804,192.168.10.3,53,17,7/7/2017 9:01,162,2,2,116,284.0,58,58,58.0,0.0,142,142,142.0,0.0,2469135.802,24691.35802,54.0,87.46999486,155.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,12345.67901,12345.67901,58,142,91.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,114.5,58.0,142.0,40,0,0,0,0,0,0,2,116,2,284,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-61792-17,192.168.10.25,61792,192.168.10.3,53,17,7/7/2017 9:01,153,2,2,118,286.0,59,59,59.0,0.0,143,143,143.0,0.0,2640522.876,26143.79085,51.0,82.27393269,146.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,13071.89542,13071.89542,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59.0,143.0,40,0,0,0,0,0,0,2,118,2,286,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-55043-17,192.168.10.25,55043,192.168.10.3,53,17,7/7/2017 9:01,148,2,2,88,210.0,44,44,44.0,0.0,105,105,105.0,0.0,2013513.514,27027.02703,49.33333333,80.25168742,142.0,3,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,13513.51351,13513.51351,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44.0,105.0,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-58833-17,192.168.10.25,58833,192.168.10.3,53,17,7/7/2017 9:01,146,2,2,90,212.0,45,45,45.0,0.0,106,106,106.0,0.0,2068493.151,27397.26027,48.66666667,78.23255929,139.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,13698.63014,13698.63014,45,106,69.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,86.75,45.0,106.0,40,0,0,0,0,0,0,2,90,2,212,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-62743-17,192.168.10.25,62743,192.168.10.3,53,17,7/7/2017 9:01,149,2,2,90,212.0,45,45,45.0,0.0,106,106,106.0,0.0,2026845.638,26845.63758,49.66666667,79.96457549,142.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,13422.81879,13422.81879,45,106,69.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,86.75,45.0,106.0,40,0,0,0,0,0,0,2,90,2,212,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.25-137-49184-17,192.168.10.25,49184,192.168.10.255,137,17,7/7/2017 9:01,18,12,0,600,0.0,50,50,50.0,0.0,0,0,0.0,0.0,33300000.0,666666.6667,1.636363636,1.80403588,7.0,1,18.0,1.636363636,1.80403588,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,384,0,666666.6667,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,54.16666667,50.0,0.0,384,0,0,0,0,0,0,12,600,0,0,-1,-1,11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
